Dates,Times,CheckoutDur,title
2010-05-07,10:14:00,0,"time travelers wife"
2010-05-07,12:52:00,10,"time travelers wife"
2010-05-07,16:51:00,18,"time travelers wife"
2010-05-07,16:51:00,19,"time travelers wife"
2010-05-07,17:04:00,37,"time travelers wife"
2010-05-07,17:04:00,38,"time travelers wife"
2010-05-08,13:36:00,0,"time travelers wife"
2010-05-08,17:35:00,13,"time travelers wife"
2010-05-08,17:35:00,15,"time travelers wife"
2010-05-08,17:35:00,18,"time travelers wife"
2010-05-08,14:51:00,20,"time travelers wife"
2010-05-08,17:03:00,26,"time travelers wife"
2010-05-09,14:28:00,29,"time travelers wife"
2010-05-10,15:25:00,0,"Sigan yohaengja ui anae The time travelers wife"
2010-05-10,15:05:00,21,"time travelers wife"
2010-05-10,15:05:00,24,"time travelers wife"
2010-05-10,15:05:00,24,"time travelers wife"
2010-05-11,16:00:00,0,"time travelers wife"
2010-05-11,16:00:00,2,"time travelers wife"
2010-05-11,15:57:00,15,"time travelers wife"
2010-05-11,15:57:00,16,"time travelers wife"
2010-05-11,14:44:00,17,"time travelers wife a novel"
2010-05-11,17:49:00,21,"time travelers wife"
2010-05-11,14:44:00,26,"time travelers wife a novel"
2010-05-11,14:44:00,26,"time travelers wife a novel"
2010-05-11,14:44:00,26,"time travelers wife a novel"
2010-05-11,15:57:00,27,"time travelers wife"
2010-05-11,15:57:00,28,"time travelers wife"
2010-05-11,10:12:00,31,"time travelers wife"
2010-05-12,17:22:00,7,"time travelers wife"
2010-05-12,16:28:00,8,"time travelers wife"
2010-05-12,16:28:00,9,"time travelers wife"
2010-05-12,17:22:00,10,"time travelers wife"
2010-05-12,11:39:00,12,"time travelers wife"
2010-05-12,11:24:00,20,"time travelers wife"
2010-05-12,17:55:00,22,"time travelers wife"
2010-05-12,16:00:00,35,"time travelers wife"
2010-05-12,17:55:00,57,"time travelers wife"
2010-05-12,17:55:00,57,"time travelers wife"
2010-05-13,17:58:00,11,"time travelers wife"
2010-05-13,17:58:00,12,"time travelers wife"
2010-05-13,19:10:00,14,"time travelers wife"
2010-05-13,19:10:00,16,"time travelers wife"
2010-05-13,19:10:00,19,"time travelers wife"
2010-05-13,18:14:00,33,"time travelers wife a novel"
2010-05-13,12:04:00,39,"time travelers wife"
2010-05-13,18:14:00,39,"time travelers wife a novel"
2010-05-14,14:57:00,8,"time travelers wife"
2010-05-14,11:30:00,20,"time travelers wife"
2010-05-14,14:57:00,21,"time travelers wife"
2010-05-14,13:40:00,23,"time travelers wife"
2010-05-14,13:40:00,23,"time travelers wife"
2010-05-14,14:57:00,33,"time travelers wife"
2010-05-14,14:57:00,34,"time travelers wife"
2010-05-14,13:40:00,38,"time travelers wife"
2010-05-15,14:31:00,0,"time travelers wife"
2010-05-15,14:31:00,5,"time travelers wife"
2010-05-15,17:09:00,16,"time travelers wife"
2010-05-15,15:54:00,20,"time travelers wife"
2010-05-15,16:52:00,21,"time travelers wife"
2010-05-15,17:41:00,21,"time travelers wife"
2010-05-15,16:45:00,23,"time travelers wife"
2010-05-15,17:41:00,24,"time travelers wife"
2010-05-15,17:41:00,25,"time travelers wife"
2010-05-17,14:29:00,8,"time travelers wife a novel"
2010-05-17,16:30:00,17,"time travelers wife a novel"
2010-05-17,17:58:00,18,"time travelers wife"
2010-05-17,16:30:00,19,"time travelers wife a novel"
2010-05-17,16:30:00,21,"time travelers wife a novel"
2010-05-17,18:41:00,28,"time travelers wife"
2010-05-17,17:58:00,77,"time travelers wife"
2010-05-18,10:55:00,5,"time travelers wife"
2010-05-18,14:06:00,8,"time travelers wife"
2010-05-18,14:06:00,8,"time travelers wife"
2010-05-18,16:54:00,20,"time travelers wife"
2010-05-18,19:37:00,20,"time travelers wife"
2010-05-18,19:37:00,21,"time travelers wife"
2010-05-18,16:54:00,21,"time travelers wife"
2010-05-19,17:29:00,14,"time travelers wife a novel"
2010-05-19,12:08:00,17,"time travelers wife"
2010-05-19,13:04:00,17,"time travelers wife"
2010-05-19,17:29:00,18,"time travelers wife a novel"
2010-05-19,12:08:00,20,"time travelers wife"
2010-05-20,15:01:00,5,"time travelers wife a novel"
2010-05-20,12:11:00,9,"time travelers wife"
2010-05-20,12:11:00,11,"time travelers wife"
2010-05-20,15:01:00,15,"time travelers wife a novel"
2010-05-20,15:01:00,19,"time travelers wife a novel"
2010-05-20,15:01:00,19,"time travelers wife a novel"
2010-05-20,17:22:00,21,"time travelers wife"
2010-05-20,17:00:00,22,"time travelers wife"
2010-05-20,17:22:00,22,"time travelers wife"
2010-05-20,17:00:00,25,"time travelers wife"
2010-05-21,14:26:00,13,"time travelers wife"
2010-05-21,16:33:00,24,"time travelers wife a novel"
2010-05-21,11:05:00,28,"time travelers wife"
2010-05-22,14:22:00,7,"time travelers wife"
2010-05-22,14:22:00,10,"time travelers wife"
2010-05-22,14:22:00,11,"time travelers wife"
2010-05-22,11:36:00,20,"time travelers wife"
2010-05-22,12:27:00,20,"time travelers wife"
2010-05-22,11:07:00,21,"time travelers wife"
2010-05-22,12:27:00,23,"time travelers wife"
2010-05-22,12:27:00,23,"time travelers wife"
2010-05-22,11:07:00,26,"time travelers wife"
2010-05-22,11:07:00,29,"time travelers wife"
2010-05-22,11:07:00,31,"time travelers wife"
2010-05-23,13:20:00,20,"time travelers wife"
2010-05-23,13:42:00,22,"time travelers wife"
2010-05-23,13:20:00,23,"time travelers wife"
2010-05-23,15:12:00,32,"time travelers wife"
2010-05-23,13:42:00,34,"time travelers wife"
2010-05-23,13:42:00,35,"time travelers wife"
2010-05-23,13:20:00,37,"time travelers wife"
2010-05-24,13:04:00,0,"time travelers wife"
2010-05-24,13:04:00,1,"time travelers wife"
2010-05-24,13:04:00,1,"time travelers wife"
2010-05-24,14:04:00,5,"time travelers wife"
2010-05-24,17:20:00,7,"time travelers wife"
2010-05-24,14:04:00,11,"time travelers wife"
2010-05-24,15:03:00,14,"time travelers wife"
2010-05-24,15:03:00,17,"time travelers wife"
2010-05-24,13:17:00,23,"time travelers wife a novel"
2010-05-24,13:17:00,30,"time travelers wife a novel"
2010-05-24,13:17:00,31,"time travelers wife a novel"
2010-05-24,12:33:00,33,"time travelers wife"
2010-05-24,17:10:00,35,"time travelers wife a novel"
2010-05-24,13:17:00,46,"time travelers wife a novel"
2010-05-25,13:32:00,10,"time travelers wife"
2010-05-25,15:40:00,17,"time travelers wife"
2010-05-25,15:40:00,18,"time travelers wife"
2010-05-25,15:54:00,21,"time travelers wife"
2010-05-25,15:54:00,21,"time travelers wife"
2010-05-25,16:59:00,54,"time travelers wife a novel"
2010-05-26,12:44:00,12,"time travelers wife"
2010-05-26,11:38:00,21,"time travelers wife"
2010-05-26,11:38:00,21,"time travelers wife"
2010-05-26,12:44:00,24,"time travelers wife"
2010-05-27,17:29:00,11,"time travelers wife"
2010-05-27,17:29:00,13,"time travelers wife"
2010-05-27,17:29:00,13,"time travelers wife"
2010-05-27,12:18:00,63,"time travelers wife"
2010-05-27,12:18:00,65,"time travelers wife"
2010-05-28,16:58:00,10,"time travelers wife"
2010-05-28,11:03:00,13,"time travelers wife"
2010-05-28,15:11:00,12,"time travelers wife"
2010-05-28,15:11:00,13,"time travelers wife"
2010-05-28,11:03:00,15,"time travelers wife"
2010-05-28,15:11:00,36,"time travelers wife"
2010-05-28,15:11:00,38,"time travelers wife"
2010-05-29,13:55:00,22,"time travelers wife"
2010-05-29,17:26:00,21,"time travelers wife"
2010-05-29,13:55:00,23,"time travelers wife"
2010-05-29,13:55:00,23,"time travelers wife"
2010-05-29,15:12:00,26,"time travelers wife"
2010-05-29,15:12:00,29,"time travelers wife"
2010-05-29,15:12:00,32,"time travelers wife"
2010-05-29,15:12:00,34,"time travelers wife"
2010-05-29,17:42:00,34,"time travelers wife"
2010-05-29,11:29:00,101,"time travelers wife"
2010-05-29,11:29:00,118,"time travelers wife"
2010-06-01,17:58:00,0,"time travelers wife"
2010-06-01,17:58:00,1,"time travelers wife"
2010-06-01,15:38:00,6,"time travelers wife a novel"
2010-06-01,15:38:00,9,"time travelers wife a novel"
2010-06-01,15:38:00,9,"time travelers wife a novel"
2010-06-01,17:58:00,14,"time travelers wife"
2010-06-01,17:58:00,14,"time travelers wife"
2010-06-01,17:58:00,15,"time travelers wife"
2010-06-01,10:48:00,18,"time travelers wife"
2010-06-01,10:48:00,19,"time travelers wife"
2010-06-01,19:14:00,20,"time travelers wife"
2010-06-01,19:14:00,25,"time travelers wife"
2010-06-01,10:48:00,31,"time travelers wife"
2010-06-01,10:48:00,34,"time travelers wife"
2010-06-01,19:14:00,34,"time travelers wife"
2010-06-02,12:45:00,1,"time travelers wife"
2010-06-02,17:26:00,9,"time travelers wife"
2010-06-02,17:26:00,12,"time travelers wife"
2010-06-02,17:26:00,23,"time travelers wife"
2010-06-02,15:50:00,43,"time travelers wife"
2010-06-04,13:43:00,0,"time travelers wife"
2010-06-04,13:43:00,3,"time travelers wife"
2010-06-04,13:13:00,18,"time travelers wife"
2010-06-04,14:19:00,62,"time travelers wife"
2010-06-05,17:36:00,16,"time travelers wife"
2010-06-05,14:06:00,17,"time travelers wife"
2010-06-05,17:36:00,17,"time travelers wife"
2010-06-05,16:28:00,20,"time travelers wife a novel"
2010-06-05,17:25:00,23,"time travelers wife"
2010-06-05,16:28:00,30,"time travelers wife a novel"
2010-06-06,15:09:00,12,"time travelers wife"
2010-06-06,15:09:00,14,"time travelers wife"
2010-06-06,15:09:00,15,"time travelers wife"
2010-06-07,17:29:00,0,"time travelers wife"
2010-06-07,18:00:00,22,"time travelers wife"
2010-06-07,18:00:00,24,"time travelers wife"
2010-06-08,14:27:00,15,"time travelers wife"
2010-06-08,14:44:00,22,"time travelers wife"
2010-06-08,14:44:00,23,"time travelers wife"
2010-06-08,17:24:00,24,"time travelers wife"
2010-06-08,17:24:00,26,"time travelers wife"
2010-06-08,18:32:00,31,"time travelers wife"
2010-06-08,18:32:00,48,"time travelers wife"
2010-06-09,13:23:00,15,"time travelers wife"
2010-06-09,13:23:00,17,"time travelers wife"
2010-06-09,13:23:00,21,"time travelers wife"
2010-06-09,13:23:00,21,"time travelers wife"
2010-06-09,18:28:00,26,"time travelers wife"
2010-06-10,18:45:00,10,"time travelers wife"
2010-06-10,11:33:00,13,"time travelers wife a novel"
2010-06-10,16:02:00,19,"time travelers wife"
2010-06-10,11:33:00,21,"time travelers wife a novel"
2010-06-10,15:45:00,22,"time travelers wife"
2010-06-10,11:33:00,22,"time travelers wife a novel"
2010-06-11,15:27:00,4,"time travelers wife"
2010-06-11,14:38:00,7,"time travelers wife"
2010-06-11,13:06:00,22,"time travelers wife"
2010-06-11,13:06:00,23,"time travelers wife"
2010-06-11,17:59:00,24,"time travelers wife a novel"
2010-06-11,17:03:00,27,"time travelers wife a novel"
2010-06-11,17:03:00,29,"time travelers wife a novel"
2010-06-11,17:03:00,30,"time travelers wife a novel"
2010-06-11,13:03:00,33,"time travelers wife a novel"
2010-06-11,13:03:00,35,"time travelers wife a novel"
2010-06-12,13:38:00,24,"time travelers wife"
2010-06-12,13:38:00,24,"time travelers wife"
2010-06-12,17:40:00,24,"time travelers wife"
2010-06-13,14:15:00,5,"time travelers wife"
2010-06-13,13:30:00,26,"time travelers wife"
2010-06-13,13:58:00,37,"time travelers wife a novel"
2010-06-14,13:57:00,16,"time travelers wife"
2010-06-14,18:46:00,18,"time travelers wife"
2010-06-14,14:15:00,21,"time travelers wife a novel"
2010-06-14,16:55:00,31,"time travelers wife"
2010-06-14,16:55:00,34,"time travelers wife"
2010-06-15,19:30:00,62,"time travelers wife a novel"
2010-06-15,19:30:00,71,"time travelers wife a novel"
2010-06-15,19:30:00,72,"time travelers wife a novel"
2010-06-16,16:38:00,15,"time travelers wife"
2010-06-16,16:38:00,18,"time travelers wife"
2010-06-16,16:38:00,19,"time travelers wife"
2010-06-16,19:39:00,43,"time travelers wife"
2010-06-16,19:39:00,46,"time travelers wife"
2010-06-17,15:02:00,5,"time travelers wife"
2010-06-17,16:24:00,6,"time travelers wife"
2010-06-17,15:02:00,7,"time travelers wife"
2010-06-17,19:47:00,21,"time travelers wife"
2010-06-17,11:50:00,26,"time travelers wife a novel"
2010-06-17,11:40:00,27,"time travelers wife"
2010-06-17,11:50:00,32,"time travelers wife a novel"
2010-06-17,11:50:00,33,"time travelers wife a novel"
2010-06-18,13:39:00,29,"time travelers wife"
2010-06-18,10:56:00,46,"time travelers wife"
2010-06-19,11:25:00,7,"time travelers wife"
2010-06-19,13:51:00,8,"time travelers wife"
2010-06-19,13:51:00,9,"time travelers wife"
2010-06-19,11:50:00,14,"time travelers wife"
2010-06-19,11:50:00,18,"time travelers wife"
2010-06-19,17:27:00,19,"time travelers wife"
2010-06-19,10:22:00,27,"time travelers wife"
2010-06-20,14:21:00,18,"time travelers wife"
2010-06-20,15:41:00,20,"time travelers wife"
2010-06-20,15:07:00,47,"time travelers wife"
2010-06-21,18:32:00,0,"time travelers wife"
2010-06-21,18:32:00,2,"time travelers wife"
2010-06-21,18:32:00,4,"time travelers wife"
2010-06-21,18:54:00,395,"time travelers wife"
2010-06-21,18:54:00,395,"time travelers wife"
2010-06-22,16:59:00,6,"time travelers wife"
2010-06-22,16:40:00,20,"time travelers wife"
2010-06-23,16:41:00,14,"time travelers wife a novel"
2010-06-23,16:41:00,18,"time travelers wife a novel"
2010-06-23,16:30:00,34,"time travelers wife a novel"
2010-06-23,11:37:00,40,"time travelers wife"
2010-06-23,16:41:00,40,"time travelers wife a novel"
2010-06-23,16:30:00,42,"time travelers wife a novel"
2010-06-24,11:52:00,21,"time travelers wife"
2010-06-24,10:04:00,28,"time travelers wife"
2010-06-24,11:27:00,46,"time travelers wife"
2010-06-25,14:33:00,5,"time travelers wife"
2010-06-25,15:32:00,19,"time travelers wife"
2010-06-25,15:32:00,19,"time travelers wife"
2010-06-26,17:14:00,18,"time travelers wife"
2010-06-26,17:14:00,47,"time travelers wife"
2010-06-26,10:18:00,84,"time travelers wife"
2010-06-26,17:08:00,83,"time travelers wife"
2010-06-26,17:08:00,89,"time travelers wife"
2010-06-26,17:08:00,89,"time travelers wife"
2010-06-26,10:18:00,93,"time travelers wife"
2010-06-27,16:18:00,18,"time travelers wife"
2010-06-28,10:14:00,17,"time travelers wife"
2010-06-29,16:26:00,20,"time travelers wife"
2010-06-29,12:15:00,21,"time travelers wife"
2010-06-29,12:15:00,22,"time travelers wife"
2010-06-30,14:08:00,10,"time travelers wife"
2010-06-30,17:39:00,54,"time travelers wife"
2010-07-01,14:33:00,20,"time travelers wife"
2010-07-03,13:49:00,21,"time travelers wife"
2010-07-03,13:48:00,38,"time travelers wife a novel"
2010-07-03,13:48:00,40,"time travelers wife a novel"
2010-07-03,13:48:00,51,"time travelers wife a novel"
2010-07-05,17:49:00,16,"time travelers wife"
2010-07-05,16:45:00,38,"time travelers wife"
2010-07-05,15:21:00,42,"time travelers wife a novel"
2010-07-06,17:32:00,14,"time travelers wife"
2010-07-07,12:45:00,6,"time travelers wife"
2010-07-07,12:45:00,7,"time travelers wife"
2010-07-07,11:58:00,15,"time travelers wife"
2010-07-07,17:56:00,15,"time travelers wife a novel"
2010-07-07,17:56:00,15,"time travelers wife a novel"
2010-07-07,11:07:00,20,"time travelers wife"
2010-07-07,11:58:00,21,"time travelers wife"
2010-07-07,18:30:00,34,"time travelers wife"
2010-07-07,18:30:00,37,"time travelers wife"
2010-07-07,11:07:00,52,"time travelers wife"
2010-07-07,11:07:00,62,"time travelers wife"
2010-07-08,17:33:00,6,"time travelers wife"
2010-07-08,11:38:00,14,"time travelers wife"
2010-07-08,12:24:00,27,"time travelers wife"
2010-07-09,14:19:00,0,"time travelers wife"
2010-07-09,14:19:00,3,"time travelers wife"
2010-07-09,15:57:00,7,"time travelers wife"
2010-07-09,15:57:00,12,"time travelers wife"
2010-07-09,15:57:00,13,"time travelers wife"
2010-07-09,14:47:00,24,"time travelers wife"
2010-07-09,16:45:00,24,"time travelers wife"
2010-07-09,14:47:00,31,"time travelers wife"
2010-07-09,14:47:00,61,"time travelers wife"
2010-07-10,13:10:00,24,"time travelers wife"
2010-07-10,13:10:00,26,"time travelers wife"
2010-07-10,13:10:00,28,"time travelers wife"
2010-07-11,14:34:00,29,"time travelers wife"
2010-07-12,13:23:00,8,"time travelers wife"
2010-07-12,15:07:00,8,"time travelers wife"
2010-07-12,12:29:00,21,"time travelers wife"
2010-07-12,19:09:00,20,"time travelers wife"
2010-07-12,17:33:00,28,"time travelers wife"
2010-07-12,17:25:00,56,"time travelers wife"
2010-07-12,17:25:00,143,"time travelers wife"
2010-07-13,13:47:00,65,"time travelers wife"
2010-07-13,16:35:00,9,"time travelers wife"
2010-07-13,17:51:00,19,"time travelers wife"
2010-07-13,13:47:00,24,"time travelers wife"
2010-07-13,16:35:00,31,"time travelers wife"
2010-07-13,16:07:00,36,"time travelers wife"
2010-07-13,16:07:00,38,"time travelers wife"
2010-07-13,16:07:00,41,"time travelers wife"
2010-07-14,15:39:00,10,"time travelers wife a novel"
2010-07-14,19:06:00,14,"time travelers wife"
2010-07-14,17:13:00,19,"time travelers wife"
2010-07-14,17:13:00,20,"time travelers wife"
2010-07-14,15:39:00,44,"time travelers wife a novel"
2010-07-14,15:39:00,45,"time travelers wife a novel"
2010-07-14,15:39:00,66,"time travelers wife a novel"
2010-07-15,12:38:00,13,"time travelers wife"
2010-07-15,19:16:00,13,"time travelers wife"
2010-07-15,12:38:00,16,"time travelers wife"
2010-07-15,19:16:00,16,"time travelers wife"
2010-07-15,12:52:00,21,"time travelers wife a novel"
2010-07-15,15:07:00,25,"time travelers wife"
2010-07-15,17:36:00,35,"time travelers wife"
2010-07-15,17:36:00,37,"time travelers wife"
2010-07-15,17:36:00,37,"time travelers wife"
2010-07-16,10:41:00,3,"time travelers wife"
2010-07-17,14:16:00,10,"time travelers wife"
2010-07-17,17:40:00,10,"time travelers wife"
2010-07-17,17:42:00,57,"time travelers wife a novel"
2010-07-18,13:33:00,13,"time travelers wife"
2010-07-19,13:25:00,31,"Sigan yohaengja ui anae The time travelers wife"
2010-07-19,13:25:00,141,"Sigan yohaengja ui anae The time travelers wife"
2010-07-20,16:18:00,49,"time travelers wife a novel"
2010-07-20,08:33:00,63,"time travelers wife"
2010-07-20,14:35:00,10,"time travelers wife a novel"
2010-07-20,14:35:00,24,"time travelers wife a novel"
2010-07-20,14:35:00,24,"time travelers wife a novel"
2010-07-21,13:58:00,19,"time travelers wife"
2010-07-22,15:35:00,8,"time travelers wife"
2010-07-22,12:02:00,16,"time travelers wife a novel"
2010-07-22,10:08:00,35,"time travelers wife"
2010-07-22,10:08:00,47,"time travelers wife"
2010-07-23,15:03:00,52,"time travelers wife a novel"
2010-07-23,15:03:00,53,"time travelers wife a novel"
2010-07-23,15:03:00,119,"time travelers wife a novel"
2010-07-23,17:47:00,6,"time travelers wife"
2010-07-23,17:47:00,18,"time travelers wife"
2010-07-24,14:28:00,18,"time travelers wife"
2010-07-24,15:24:00,25,"time travelers wife"
2010-07-24,17:29:00,53,"time travelers wife"
2010-07-26,13:19:00,50,"time travelers wife"
2010-07-26,14:26:00,57,"time travelers wife"
2010-07-26,17:57:00,27,"time travelers wife"
2010-07-27,17:07:00,0,"time travelers wife a novel"
2010-07-29,15:41:00,11,"time travelers wife a novel"
2010-07-30,16:07:00,16,"time travelers wife a novel"
2010-07-31,17:05:00,7,"time travelers wife"
2010-07-31,15:54:00,38,"time travelers wife"
2010-08-01,14:54:00,15,"time travelers wife"
2010-08-01,14:54:00,21,"time travelers wife"
2010-08-02,17:29:00,40,"time travelers wife"
2010-08-02,17:29:00,46,"time travelers wife"
2010-08-02,19:38:00,79,"time travelers wife"
2010-08-03,15:18:00,42,"time travelers wife"
2010-08-04,16:31:00,7,"time travelers wife"
2010-08-06,12:15:00,14,"time travelers wife"
2010-08-06,12:41:00,16,"time travelers wife"
2010-08-06,12:41:00,22,"time travelers wife"
2010-08-06,12:59:00,36,"time travelers wife"
2010-08-06,12:59:00,38,"time travelers wife"
2010-08-06,12:59:00,41,"time travelers wife"
2010-08-06,12:59:00,42,"time travelers wife"
2010-08-07,15:14:00,41,"time travelers wife"
2010-08-07,15:14:00,43,"time travelers wife"
2010-08-07,15:30:00,144,"time travelers wife"
2010-08-07,15:30:00,159,"time travelers wife"
2010-08-07,15:30:00,163,"time travelers wife"
2010-08-07,15:30:00,17,"time travelers wife"
2010-08-07,12:24:00,19,"time travelers wife"
2010-08-07,11:25:00,21,"time travelers wife"
2010-08-09,11:09:00,12,"time travelers wife"
2010-08-09,17:37:00,37,"time travelers wife"
2010-08-11,15:46:00,12,"time travelers wife"
2010-08-12,11:56:00,4,"time travelers wife"
2010-08-12,11:56:00,7,"time travelers wife"
2010-08-12,11:56:00,9,"time travelers wife"
2010-08-12,14:44:00,15,"time travelers wife"
2010-08-13,17:54:00,44,"time travelers wife a novel"
2010-08-14,11:47:00,41,"time travelers wife"
2010-08-14,11:47:00,44,"time travelers wife"
2010-08-14,16:08:00,46,"time travelers wife"
2010-08-14,16:22:00,90,"time travelers wife a novel"
2010-08-14,16:22:00,115,"time travelers wife a novel"
2010-08-14,16:22:00,118,"time travelers wife a novel"
2010-08-14,12:02:00,4,"time travelers wife"
2010-08-14,12:20:00,13,"time travelers wife"
2010-08-15,13:27:00,22,"time travelers wife"
2010-08-15,13:27:00,27,"time travelers wife"
2010-08-16,18:01:00,27,"time travelers wife"
2010-08-16,16:28:00,75,"time travelers wife"
2010-08-16,15:17:00,98,"time travelers wife a novel"
2010-08-16,15:17:00,164,"time travelers wife a novel"
2010-08-16,15:17:00,192,"time travelers wife a novel"
2010-08-16,15:17:00,195,"time travelers wife a novel"
2010-08-16,18:59:00,0,"time travelers wife"
2010-08-17,13:09:00,21,"time travelers wife"
2010-08-17,18:36:00,27,"time travelers wife"
2010-08-17,19:38:00,49,"time travelers wife"
2010-08-18,13:32:00,26,"time travelers wife"
2010-08-18,13:32:00,30,"time travelers wife"
2010-08-19,19:57:00,42,"time travelers wife a novel"
2010-08-21,15:45:00,23,"time travelers wife a novel"
2010-08-21,15:45:00,29,"time travelers wife a novel"
2010-08-21,15:45:00,30,"time travelers wife a novel"
2010-08-21,13:13:00,34,"time travelers wife"
2010-08-21,15:38:00,41,"time travelers wife"
2010-08-22,14:24:00,16,"time travelers wife"
2010-08-23,13:14:00,17,"time travelers wife"
2010-08-23,12:51:00,18,"time travelers wife"
2010-08-23,12:51:00,20,"time travelers wife"
2010-08-23,12:51:00,21,"time travelers wife"
2010-08-23,13:14:00,98,"time travelers wife"
2010-08-24,16:29:00,18,"time travelers wife"
2010-08-24,15:07:00,31,"time travelers wife"
2010-08-24,15:07:00,33,"time travelers wife"
2010-08-25,16:26:00,13,"time travelers wife"
2010-08-25,18:18:00,18,"time travelers wife a novel"
2010-08-25,18:18:00,19,"time travelers wife a novel"
2010-08-26,18:10:00,17,"time travelers wife"
2010-08-26,14:24:00,27,"time travelers wife a novel"
2010-08-26,11:46:00,58,"time travelers wife"
2010-08-27,13:18:00,12,"time travelers wife"
2010-08-28,16:34:00,19,"time travelers wife a novel"
2010-08-28,14:54:00,65,"time travelers wife a novel"
2010-08-29,16:55:00,9,"time travelers wife a novel"
2010-08-29,16:55:00,24,"time travelers wife a novel"
2010-08-29,16:55:00,25,"time travelers wife a novel"
2010-09-07,11:37:00,2,"time travelers wife"
2010-09-07,15:03:00,13,"time travelers wife"
2010-09-07,15:39:00,31,"time travelers wife"
2010-09-08,17:01:00,19,"time travelers wife"
2010-09-09,17:52:00,22,"time travelers wife"
2010-09-10,12:47:00,82,"time travelers wife"
2010-09-11,14:55:00,10,"time travelers wife"
2010-09-11,15:46:00,20,"time travelers wife"
2010-09-13,17:14:00,8,"time travelers wife"
2010-09-13,19:49:00,39,"time travelers wife a novel"
2010-09-14,17:39:00,27,"time travelers wife"
2010-09-14,17:39:00,28,"time travelers wife"
2010-09-14,18:12:00,31,"time travelers wife"
2010-09-15,13:57:00,6,"time travelers wife a novel"
2010-09-15,13:57:00,6,"time travelers wife a novel"
2010-09-15,17:53:00,20,"time travelers wife"
2010-09-15,13:57:00,21,"time travelers wife a novel"
2010-09-15,12:13:00,28,"time travelers wife"
2010-09-15,16:29:00,41,"time travelers wife"
2010-09-16,12:07:00,30,"time travelers wife a novel"
2010-09-16,12:07:00,54,"time travelers wife a novel"
2010-09-16,12:07:00,54,"time travelers wife a novel"
2010-09-17,13:17:00,8,"time travelers wife"
2010-09-18,16:20:00,178,"time travelers wife"
2010-09-20,17:42:00,21,"time travelers wife"
2010-09-20,16:17:00,41,"time travelers wife"
2010-09-20,16:17:00,69,"time travelers wife"
2010-09-21,15:13:00,8,"time travelers wife"
2010-09-21,17:30:00,34,"time travelers wife a novel"
2010-09-21,17:30:00,54,"time travelers wife a novel"
2010-09-21,17:30:00,55,"time travelers wife a novel"
2010-09-21,15:13:00,78,"time travelers wife a novel"
2010-09-21,15:13:00,155,"time travelers wife"
2010-09-23,17:02:00,40,"time travelers wife"
2010-09-23,17:02:00,83,"time travelers wife"
2010-09-23,17:02:00,97,"time travelers wife"
2010-09-25,13:34:00,11,"time travelers wife a novel"
2010-09-25,13:34:00,20,"time travelers wife a novel"
2010-09-25,13:34:00,20,"time travelers wife a novel"
2010-09-27,10:46:00,6,"time travelers wife a novel"
2010-09-27,18:54:00,13,"time travelers wife"
2010-09-27,16:08:00,37,"time travelers wife"
2010-09-28,17:27:00,21,"time travelers wife"
2010-09-29,11:19:00,6,"time travelers wife"
2010-09-30,17:30:00,15,"time travelers wife"
2010-10-02,17:44:00,64,"time travelers wife"
2010-10-02,17:44:00,66,"time travelers wife"
2010-10-03,13:29:00,12,"time travelers wife"
2010-10-05,17:42:00,42,"time travelers wife a novel"
2010-10-05,17:42:00,43,"time travelers wife a novel"
2010-10-05,17:42:00,104,"time travelers wife a novel"
2010-10-05,17:42:00,107,"time travelers wife a novel"
2010-10-05,17:42:00,110,"time travelers wife a novel"
2010-10-05,17:42:00,162,"time travelers wife a novel"
2010-10-05,17:42:00,162,"time travelers wife a novel"
2010-10-06,10:22:00,16,"time travelers wife"
2010-10-07,13:08:00,4,"time travelers wife a novel"
2010-10-08,14:58:00,24,"time travelers wife"
2010-10-08,12:38:00,46,"time travelers wife a novel"
2010-10-08,14:58:00,49,"time travelers wife"
2010-10-08,12:38:00,57,"time travelers wife a novel"
2010-10-08,12:38:00,57,"time travelers wife a novel"
2010-10-08,12:38:00,81,"time travelers wife a novel"
2010-10-08,12:38:00,81,"time travelers wife a novel"
2010-10-10,13:55:00,9,"time travelers wife"
2010-10-10,17:51:00,48,"time travelers wife"
2010-10-10,17:51:00,57,"time travelers wife"
2010-10-11,12:27:00,17,"time travelers wife"
2010-10-13,16:22:00,38,"time travelers wife"
2010-10-13,16:22:00,69,"time travelers wife"
2010-10-13,16:22:00,70,"time travelers wife"
2010-10-15,15:06:00,49,"time travelers wife"
2010-10-15,15:06:00,49,"time travelers wife"
2010-10-15,15:06:00,62,"time travelers wife"
2010-10-16,12:30:00,22,"time travelers wife"
2010-10-16,12:30:00,48,"time travelers wife"
2010-10-16,12:30:00,51,"time travelers wife"
2010-10-16,12:30:00,64,"time travelers wife"
2010-10-16,12:30:00,80,"time travelers wife"
2010-10-19,16:44:00,15,"time travelers wife a novel"
2010-10-19,19:41:00,49,"time travelers wife"
2010-10-19,17:44:00,57,"time travelers wife"
2010-10-19,17:44:00,57,"time travelers wife"
2010-10-19,18:15:00,63,"time travelers wife a novel"
2010-10-20,10:35:00,13,"time travelers wife"
2010-10-20,15:00:00,20,"time travelers wife"
2010-10-20,15:00:00,22,"time travelers wife"
2010-10-23,12:12:00,51,"time travelers wife"
2010-10-25,18:54:00,13,"time travelers wife"
