Dates,Times,CheckoutDur,title
2014-01-07,19:15:00,29,"fault in our stars"
2014-01-08,18:31:00,5,"fault in our stars"
2014-01-08,10:36:00,6,"fault in our stars"
2014-01-08,17:32:00,20,"fault in our stars"
2014-01-09,11:58:00,0,"fault in our stars"
2014-01-09,16:58:00,8,"fault in our stars"
2014-01-09,15:45:00,10,"fault in our stars"
2014-01-09,13:07:00,13,"fault in our stars"
2014-01-09,15:34:00,19,"fault in our stars"
2014-01-09,14:01:00,22,"fault in our stars"
2014-01-09,18:05:00,26,"fault in our stars"
2014-01-10,15:34:00,9,"fault in our stars"
2014-01-11,16:42:00,0,"fault in our stars"
2014-01-11,10:52:00,13,"fault in our stars"
2014-01-11,11:25:00,15,"fault in our stars"
2014-01-11,17:57:00,18,"fault in our stars"
2014-01-12,13:04:00,3,"fault in our stars"
2014-01-12,13:45:00,7,"fault in our stars"
2014-01-12,13:48:00,13,"fault in our stars"
2014-01-12,14:16:00,13,"fault in our stars"
2014-01-13,11:52:00,11,"fault in our stars"
2014-01-13,14:08:00,19,"fault in our stars"
2014-01-13,17:35:00,20,"fault in our stars"
2014-01-13,19:18:00,21,"fault in our stars"
2014-01-13,18:10:00,24,"fault in our stars"
2014-01-14,16:17:00,16,"fault in our stars"
2014-01-14,16:23:00,21,"fault in our stars"
2014-01-14,18:50:00,32,"fault in our stars"
2014-01-15,15:49:00,7,"fault in our stars"
2014-01-15,15:36:00,18,"fault in our stars"
2014-01-16,16:47:00,1,"fault in our stars"
2014-01-16,12:58:00,14,"fault in our stars"
2014-01-17,11:57:00,7,"fault in our stars"
2014-01-17,11:19:00,20,"fault in our stars"
2014-01-18,14:17:00,5,"fault in our stars"
2014-01-18,13:30:00,17,"fault in our stars"
2014-01-19,15:13:00,107,"fault in our stars"
2014-01-21,18:57:00,3,"fault in our stars"
2014-01-21,18:34:00,14,"fault in our stars"
2014-01-21,14:46:00,17,"fault in our stars"
2014-01-21,17:25:00,21,"fault in our stars"
2014-01-21,16:20:00,21,"fault in our stars"
2014-01-22,16:27:00,13,"fault in our stars"
2014-01-22,17:15:00,16,"fault in our stars"
2014-01-22,14:33:00,19,"fault in our stars"
2014-01-23,10:14:00,7,"fault in our stars"
2014-01-23,15:31:00,19,"fault in our stars"
2014-01-24,11:01:00,5,"fault in our stars"
2014-01-24,10:59:00,19,"fault in our stars"
2014-01-25,16:47:00,17,"fault in our stars"
2014-01-25,14:42:00,25,"fault in our stars"
2014-01-26,16:12:00,8,"fault in our stars"
2014-01-26,16:15:00,15,"fault in our stars"
2014-01-26,13:44:00,18,"fault in our stars"
2014-01-26,13:26:00,29,"fault in our stars"
2014-01-27,19:38:00,6,"fault in our stars"
2014-01-27,16:23:00,8,"fault in our stars"
2014-01-27,14:50:00,18,"fault in our stars"
2014-01-27,16:27:00,21,"fault in our stars"
2014-01-27,19:47:00,22,"fault in our stars"
2014-01-28,14:32:00,0,"fault in our stars"
2014-01-28,14:32:00,7,"fault in our stars"
2014-01-28,12:59:00,12,"fault in our stars"
2014-01-28,12:59:00,19,"fault in our stars"
2014-01-28,17:18:00,22,"fault in our stars"
2014-01-28,17:01:00,50,"fault in our stars"
2014-01-29,12:42:00,16,"fault in our stars"
2014-01-30,13:59:00,10,"fault in our stars"
2014-01-30,17:47:00,15,"fault in our stars"
2014-01-30,15:59:00,20,"fault in our stars"
2014-01-30,15:58:00,20,"fault in our stars"
2014-01-31,15:22:00,3,"fault in our stars"
2014-01-31,12:33:00,21,"fault in our stars"
2014-02-01,16:57:00,14,"fault in our stars"
2014-02-01,12:55:00,15,"fault in our stars"
2014-02-01,16:42:00,20,"fault in our stars"
2014-02-01,14:43:00,25,"fault in our stars"
2014-02-02,14:43:00,4,"fault in our stars"
2014-02-02,12:30:00,16,"fault in our stars"
2014-02-03,14:25:00,8,"fault in our stars"
2014-02-04,17:59:00,6,"fault in our stars"
2014-02-04,15:43:00,21,"fault in our stars"
2014-02-04,16:55:00,21,"fault in our stars"
2014-02-05,14:36:00,21,"fault in our stars"
2014-02-06,15:15:00,4,"fault in our stars"
2014-02-07,10:02:00,12,"fault in our stars"
2014-02-07,13:59:00,20,"fault in our stars"
2014-02-07,14:15:00,27,"fault in our stars"
2014-02-08,17:33:00,69,"fault in our stars"
2014-02-09,16:30:00,0,"fault in our stars"
2014-02-10,12:43:00,8,"fault in our stars"
2014-02-10,17:21:00,9,"fault in our stars"
2014-02-10,17:42:00,9,"fault in our stars"
2014-02-10,16:30:00,9,"fault in our stars"
2014-02-10,17:54:00,14,"fault in our stars"
2014-02-10,15:51:00,18,"fault in our stars"
2014-02-11,17:26:00,11,"fault in our stars"
2014-02-11,12:10:00,14,"fault in our stars"
2014-02-12,18:50:00,11,"fault in our stars"
2014-02-12,14:21:00,19,"fault in our stars"
2014-02-12,13:14:00,29,"fault in our stars"
2014-02-13,15:57:00,4,"fault in our stars"
2014-02-14,14:53:00,21,"fault in our stars"
2014-02-15,10:23:00,6,"fault in our stars"
2014-02-15,12:23:00,7,"fault in our stars"
2014-02-15,15:32:00,6,"fault in our stars"
2014-02-15,14:52:00,13,"fault in our stars"
2014-02-16,15:20:00,19,"fault in our stars"
2014-02-16,14:04:00,21,"fault in our stars"
2014-02-16,16:22:00,23,"fault in our stars"
2014-02-18,11:55:00,6,"fault in our stars"
2014-02-18,12:34:00,13,"fault in our stars"
2014-02-18,17:04:00,13,"fault in our stars"
2014-02-18,17:22:00,17,"fault in our stars"
2014-02-18,14:44:00,23,"fault in our stars"
2014-02-19,19:00:00,1,"fault in our stars"
2014-02-19,17:21:00,6,"fault in our stars"
2014-02-19,16:16:00,21,"fault in our stars"
2014-02-19,15:43:00,27,"fault in our stars"
2014-02-20,14:20:00,18,"fault in our stars"
2014-02-20,12:32:00,28,"fault in our stars"
2014-02-21,14:47:00,4,"fault in our stars"
2014-02-21,15:49:00,6,"fault in our stars"
2014-02-21,12:56:00,8,"fault in our stars"
2014-02-21,14:28:00,22,"fault in our stars"
2014-02-22,11:53:00,5,"fault in our stars"
2014-02-22,16:04:00,17,"fault in our stars"
2014-02-23,16:20:00,0,"fault in our stars"
2014-02-23,13:02:00,5,"fault in our stars"
2014-02-23,15:28:00,5,"fault in our stars"
2014-02-23,14:04:00,15,"fault in our stars"
2014-02-23,16:20:00,27,"fault in our stars"
2014-02-24,10:06:00,9,"fault in our stars"
2014-02-24,14:41:00,12,"fault in our stars"
2014-02-24,10:02:00,13,"fault in our stars"
2014-02-25,13:50:00,3,"fault in our stars"
2014-02-25,16:23:00,14,"fault in our stars"
2014-02-25,18:01:00,20,"fault in our stars"
2014-02-25,19:02:00,22,"fault in our stars"
2014-02-26,13:53:00,0,"fault in our stars"
2014-02-26,19:38:00,4,"fault in our stars"
2014-02-26,11:06:00,7,"fault in our stars"
2014-02-26,18:53:00,13,"fault in our stars"
2014-02-26,14:21:00,21,"fault in our stars"
2014-02-26,19:22:00,23,"fault in our stars"
2014-02-27,11:07:00,4,"fault in our stars"
2014-02-27,15:22:00,18,"fault in our stars"
2014-02-28,15:33:00,14,"fault in our stars"
2014-02-28,17:41:00,19,"fault in our stars"
2014-02-28,17:10:00,20,"fault in our stars"
2014-03-01,14:50:00,1,"fault in our stars"
2014-03-01,11:26:00,12,"fault in our stars"
2014-03-01,15:18:00,12,"fault in our stars"
2014-03-01,16:37:00,20,"fault in our stars"
2014-03-01,12:52:00,29,"fault in our stars"
2014-03-01,14:27:00,38,"fault in our stars"
2014-03-02,13:08:00,20,"fault in our stars"
2014-03-02,13:57:00,20,"fault in our stars"
2014-03-03,17:14:00,10,"fault in our stars"
2014-03-03,17:17:00,21,"fault in our stars"
2014-03-04,11:46:00,17,"fault in our stars"
2014-03-04,16:35:00,20,"fault in our stars"
2014-03-04,16:51:00,22,"fault in our stars"
2014-03-05,15:47:00,6,"fault in our stars"
2014-03-05,12:24:00,13,"fault in our stars"
2014-03-05,17:42:00,16,"fault in our stars"
2014-03-06,16:26:00,3,"fault in our stars"
2014-03-06,16:31:00,11,"fault in our stars"
2014-03-06,19:50:00,12,"fault in our stars"
2014-03-08,13:23:00,8,"fault in our stars"
2014-03-08,16:31:00,14,"fault in our stars"
2014-03-08,17:24:00,20,"fault in our stars"
2014-03-08,14:11:00,24,"fault in our stars"
2014-03-08,14:11:00,24,"fault in our stars"
2014-03-09,13:31:00,2,"fault in our stars"
2014-03-09,16:51:00,5,"fault in our stars"
2014-03-09,14:24:00,13,"fault in our stars"
2014-03-10,10:42:00,3,"fault in our stars"
2014-03-10,17:47:00,5,"fault in our stars"
2014-03-10,19:53:00,41,"fault in our stars"
2014-03-11,17:41:00,13,"fault in our stars"
2014-03-11,15:35:00,15,"fault in our stars"
2014-03-12,15:39:00,7,"fault in our stars"
2014-03-12,12:14:00,12,"fault in our stars"
2014-03-12,14:00:00,15,"fault in our stars"
2014-03-12,12:08:00,18,"fault in our stars"
2014-03-13,17:43:00,3,"fault in our stars"
2014-03-13,19:04:00,18,"fault in our stars"
2014-03-14,12:23:00,13,"fault in our stars"
2014-03-15,16:19:00,6,"fault in our stars"
2014-03-15,15:37:00,16,"fault in our stars"
2014-03-16,16:00:00,4,"fault in our stars"
2014-03-16,15:30:00,6,"fault in our stars"
2014-03-17,17:26:00,0,"fault in our stars"
2014-03-17,10:04:00,12,"fault in our stars"
2014-03-17,19:03:00,18,"fault in our stars"
2014-03-18,17:37:00,0,"fault in our stars"
2014-03-18,18:35:00,0,"fault in our stars"
2014-03-18,11:12:00,2,"fault in our stars"
2014-03-18,12:00:00,13,"fault in our stars"
2014-03-18,16:24:00,19,"fault in our stars"
2014-03-18,18:35:00,19,"fault in our stars"
2014-03-18,16:22:00,21,"fault in our stars"
2014-03-18,13:02:00,23,"fault in our stars"
2014-03-19,12:29:00,21,"fault in our stars"
2014-03-19,13:44:00,21,"fault in our stars"
2014-03-19,19:17:00,23,"fault in our stars"
2014-03-20,10:19:00,1,"fault in our stars"
2014-03-21,14:10:00,20,"fault in our stars"
2014-03-22,13:22:00,5,"fault in our stars"
2014-03-22,11:01:00,9,"fault in our stars"
2014-03-22,13:45:00,19,"fault in our stars"
2014-03-22,16:37:00,20,"fault in our stars"
2014-03-23,13:55:00,6,"fault in our stars"
2014-03-23,15:43:00,32,"fault in our stars"
2014-03-24,13:45:00,7,"fault in our stars"
2014-03-24,17:07:00,10,"fault in our stars"
2014-03-24,17:07:00,22,"fault in our stars"
2014-03-25,19:14:00,8,"fault in our stars"
2014-03-25,18:28:00,12,"fault in our stars"
2014-03-25,18:15:00,13,"fault in our stars"
2014-03-25,10:31:00,15,"fault in our stars"
2014-03-25,11:17:00,20,"fault in our stars"
2014-03-25,17:40:00,22,"fault in our stars"
2014-03-26,13:46:00,1,"fault in our stars"
2014-03-26,17:49:00,12,"fault in our stars"
2014-03-26,10:56:00,18,"fault in our stars"
2014-03-26,18:27:00,18,"fault in our stars"
2014-03-26,11:24:00,21,"fault in our stars"
2014-03-26,12:25:00,31,"fault in our stars"
2014-03-27,17:35:00,16,"fault in our stars"
2014-03-27,14:16:00,18,"fault in our stars"
2014-03-27,16:30:00,25,"fault in our stars"
2014-03-27,19:56:00,27,"fault in our stars"
2014-03-28,13:06:00,2,"fault in our stars"
2014-03-28,12:57:00,4,"fault in our stars"
2014-03-29,15:49:00,3,"fault in our stars"
2014-03-29,12:30:00,9,"fault in our stars"
2014-03-29,16:27:00,9,"fault in our stars"
2014-03-30,13:12:00,5,"fault in our stars"
2014-03-30,15:02:00,15,"fault in our stars"
2014-03-31,13:21:00,4,"fault in our stars"
2014-03-31,17:46:00,20,"fault in our stars"
2014-03-31,12:55:00,22,"fault in our stars"
2014-03-31,17:55:00,37,"fault in our stars"
2014-04-01,19:01:00,15,"fault in our stars"
2014-04-01,17:47:00,19,"fault in our stars"
2014-04-02,16:36:00,10,"fault in our stars"
2014-04-02,15:38:00,24,"fault in our stars"
2014-04-03,17:29:00,18,"fault in our stars"
2014-04-05,14:53:00,9,"fault in our stars"
2014-04-05,17:16:00,9,"fault in our stars"
2014-04-05,17:16:00,9,"fault in our stars"
2014-04-05,16:11:00,13,"fault in our stars"
2014-04-05,15:16:00,16,"fault in our stars"
2014-04-06,16:53:00,6,"fault in our stars"
2014-04-06,14:17:00,18,"fault in our stars"
2014-04-07,18:04:00,1,"fault in our stars"
2014-04-07,18:07:00,7,"fault in our stars"
2014-04-07,18:53:00,7,"fault in our stars"
2014-04-07,15:03:00,12,"fault in our stars"
2014-04-07,18:57:00,21,"fault in our stars"
2014-04-08,19:41:00,9,"fault in our stars"
2014-04-08,11:57:00,17,"fault in our stars"
2014-04-08,13:21:00,20,"fault in our stars"
2014-04-08,16:47:00,21,"fault in our stars"
2014-04-10,14:19:00,0,"fault in our stars"
2014-04-10,16:51:00,6,"fault in our stars"
2014-04-10,14:08:00,12,"fault in our stars"
2014-04-10,17:15:00,18,"fault in our stars"
2014-04-10,14:33:00,25,"fault in our stars"
2014-04-11,13:52:00,15,"fault in our stars"
2014-04-11,16:11:00,20,"fault in our stars"
2014-04-12,14:14:00,14,"fault in our stars"
2014-04-12,12:20:00,19,"fault in our stars"
2014-04-12,12:10:00,20,"fault in our stars"
2014-04-13,13:08:00,21,"fault in our stars"
2014-04-14,16:20:00,4,"fault in our stars"
2014-04-14,19:12:00,5,"fault in our stars"
2014-04-14,18:11:00,15,"fault in our stars"
2014-04-14,15:34:00,16,"fault in our stars"
2014-04-14,18:17:00,17,"fault in our stars"
2014-04-14,17:15:00,20,"fault in our stars"
2014-04-14,14:26:00,28,"fault in our stars"
2014-04-15,14:37:00,4,"fault in our stars"
2014-04-15,16:31:00,12,"fault in our stars"
2014-04-15,12:29:00,12,"fault in our stars"
2014-04-15,13:27:00,14,"fault in our stars"
2014-04-16,15:58:00,5,"fault in our stars"
2014-04-16,16:55:00,10,"fault in our stars"
2014-04-16,11:21:00,12,"fault in our stars"
2014-04-17,15:15:00,5,"fault in our stars"
2014-04-17,16:24:00,6,"fault in our stars"
2014-04-17,18:33:00,20,"fault in our stars"
2014-04-18,17:40:00,11,"fault in our stars"
2014-04-18,12:39:00,14,"fault in our stars"
2014-04-18,10:32:00,15,"fault in our stars"
2014-04-18,16:56:00,18,"fault in our stars"
2014-04-18,14:43:00,21,"fault in our stars"
2014-04-19,16:32:00,0,"fault in our stars"
2014-04-19,17:13:00,6,"fault in our stars"
2014-04-19,12:13:00,8,"fault in our stars"
2014-04-19,11:58:00,9,"fault in our stars"
2014-04-20,16:36:00,24,"fault in our stars"
2014-04-21,12:12:00,3,"fault in our stars"
2014-04-21,13:54:00,8,"fault in our stars"
2014-04-21,15:20:00,13,"fault in our stars"
2014-04-21,16:31:00,14,"fault in our stars"
2014-04-21,16:31:00,19,"fault in our stars"
2014-04-21,13:11:00,21,"fault in our stars"
2014-04-21,18:21:00,20,"fault in our stars"
2014-04-22,18:37:00,6,"fault in our stars"
2014-04-22,13:31:00,8,"fault in our stars"
2014-04-23,14:24:00,0,"fault in our stars"
2014-04-23,16:42:00,13,"fault in our stars"
2014-04-23,11:53:00,21,"fault in our stars"
2014-04-24,11:56:00,7,"fault in our stars"
2014-04-24,17:27:00,17,"fault in our stars"
2014-04-25,17:18:00,18,"fault in our stars"
2014-04-26,11:09:00,6,"fault in our stars"
2014-04-26,15:33:00,18,"fault in our stars"
2014-04-26,15:21:00,19,"fault in our stars"
2014-04-27,13:08:00,0,"fault in our stars"
2014-04-27,14:22:00,11,"fault in our stars"
2014-04-27,16:26:00,16,"fault in our stars"
2014-04-27,13:08:00,20,"fault in our stars"
2014-04-27,13:50:00,36,"fault in our stars"
2014-04-28,13:31:00,4,"fault in our stars"
2014-04-28,12:35:00,12,"fault in our stars"
2014-04-28,12:44:00,13,"fault in our stars"
2014-04-28,16:15:00,17,"fault in our stars"
2014-04-28,19:27:00,18,"fault in our stars"
2014-04-28,15:52:00,22,"fault in our stars"
2014-04-29,19:57:00,12,"fault in our stars"
2014-04-29,18:29:00,19,"fault in our stars"
2014-04-30,17:48:00,5,"fault in our stars"
2014-04-30,15:10:00,12,"fault in our stars"
2014-04-30,18:17:00,18,"fault in our stars"
2014-04-30,12:11:00,21,"fault in our stars"
2014-05-01,15:10:00,8,"fault in our stars"
2014-05-01,15:18:00,29,"fault in our stars"
2014-05-02,11:22:00,8,"fault in our stars"
2014-05-02,14:16:00,19,"fault in our stars"
2014-05-02,16:53:00,24,"fault in our stars"
2014-05-03,10:25:00,11,"fault in our stars"
2014-05-04,14:33:00,9,"fault in our stars"
2014-05-04,15:46:00,20,"fault in our stars"
2014-05-05,15:01:00,0,"fault in our stars"
2014-05-05,19:27:00,4,"fault in our stars"
2014-05-05,17:30:00,10,"fault in our stars"
2014-05-05,13:16:00,15,"fault in our stars"
2014-05-05,13:02:00,21,"fault in our stars"
2014-05-06,13:52:00,3,"fault in our stars"
2014-05-06,13:41:00,5,"fault in our stars"
2014-05-06,17:34:00,20,"fault in our stars"
2014-05-06,18:25:00,23,"fault in our stars"
2014-05-07,15:23:00,0,"fault in our stars"
2014-05-07,11:36:00,6,"fault in our stars"
2014-05-08,15:42:00,5,"fault in our stars"
2014-05-08,11:13:00,8,"fault in our stars"
2014-05-08,14:51:00,10,"fault in our stars"
2014-05-08,10:35:00,20,"fault in our stars"
2014-05-08,16:21:00,20,"fault in our stars"
2014-05-09,17:07:00,4,"fault in our stars"
2014-05-09,15:08:00,21,"fault in our stars"
2014-05-09,10:15:00,23,"fault in our stars"
2014-05-10,13:18:00,10,"fault in our stars"
2014-05-10,12:51:00,11,"fault in our stars"
2014-05-10,11:01:00,17,"fault in our stars"
2014-05-10,12:50:00,19,"fault in our stars"
2014-05-11,14:16:00,4,"fault in our stars"
2014-05-11,16:52:00,9,"fault in our stars"
2014-05-11,16:03:00,10,"fault in our stars"
2014-05-11,16:34:00,10,"fault in our stars"
2014-05-11,15:52:00,19,"fault in our stars"
2014-05-11,13:36:00,20,"fault in our stars"
2014-05-11,15:27:00,20,"fault in our stars"
2014-05-11,15:52:00,21,"fault in our stars"
2014-05-12,14:50:00,9,"fault in our stars"
2014-05-12,17:11:00,18,"fault in our stars"
2014-05-12,14:31:00,20,"fault in our stars"
2014-05-12,17:53:00,21,"fault in our stars"
2014-05-13,18:46:00,0,"fault in our stars"
2014-05-13,13:35:00,6,"fault in our stars"
2014-05-13,11:08:00,21,"fault in our stars"
2014-05-13,19:40:00,30,"fault in our stars"
2014-05-13,14:11:00,33,"fault in our stars"
2014-05-14,17:31:00,3,"fault in our stars"
2014-05-14,16:40:00,20,"fault in our stars"
2014-05-15,13:18:00,8,"fault in our stars"
2014-05-15,13:49:00,12,"fault in our stars"
2014-05-15,18:07:00,19,"fault in our stars"
2014-05-15,18:44:00,21,"fault in our stars"
2014-05-16,12:07:00,0,"fault in our stars"
2014-05-16,14:30:00,0,"fault in our stars"
2014-05-16,14:44:00,11,"fault in our stars"
2014-05-16,17:01:00,14,"fault in our stars"
2014-05-16,12:40:00,21,"fault in our stars"
2014-05-16,10:35:00,25,"fault in our stars"
2014-05-17,14:00:00,0,"fault in our stars"
2014-05-17,12:42:00,17,"fault in our stars"
2014-05-17,12:52:00,21,"fault in our stars"
2014-05-17,17:24:00,23,"fault in our stars"
2014-05-18,13:33:00,4,"fault in our stars"
2014-05-18,13:01:00,9,"fault in our stars"
2014-05-19,17:46:00,22,"fault in our stars"
2014-05-20,16:02:00,11,"fault in our stars"
2014-05-20,15:24:00,14,"fault in our stars"
2014-05-20,14:38:00,21,"fault in our stars"
2014-05-20,15:06:00,21,"fault in our stars"
2014-05-20,12:40:00,21,"fault in our stars"
2014-05-20,14:43:00,21,"fault in our stars"
2014-05-21,14:42:00,8,"fault in our stars"
2014-05-21,17:31:00,27,"fault in our stars"
2014-05-22,15:58:00,0,"fault in our stars"
2014-05-22,13:45:00,5,"fault in our stars"
2014-05-22,17:49:00,13,"fault in our stars"
2014-05-23,15:20:00,4,"fault in our stars"
2014-05-23,10:30:00,6,"fault in our stars"
2014-05-23,13:08:00,13,"fault in our stars"
2014-05-23,12:20:00,16,"fault in our stars"
2014-05-23,15:39:00,20,"fault in our stars"
2014-05-23,12:27:00,22,"fault in our stars"
2014-05-23,12:20:00,34,"fault in our stars"
2014-05-24,16:01:00,12,"fault in our stars"
2014-05-24,10:26:00,13,"fault in our stars"
2014-05-24,10:12:00,14,"fault in our stars"
2014-05-24,14:44:00,13,"fault in our stars"
2014-05-24,14:59:00,19,"fault in our stars"
2014-05-25,16:08:00,5,"fault in our stars"
2014-05-25,13:39:00,18,"fault in our stars"
2014-05-27,10:50:00,0,"fault in our stars"
2014-05-27,10:09:00,7,"fault in our stars"
2014-05-27,19:33:00,10,"fault in our stars"
2014-05-27,16:48:00,20,"fault in our stars"
2014-05-27,16:08:00,22,"fault in our stars"
2014-05-27,13:34:00,25,"fault in our stars"
2014-05-28,19:23:00,4,"fault in our stars"
2014-05-28,11:51:00,8,"fault in our stars"
2014-05-28,15:59:00,12,"fault in our stars"
2014-05-28,11:19:00,14,"fault in our stars"
2014-05-29,11:10:00,8,"fault in our stars"
2014-05-29,17:48:00,8,"fault in our stars"
2014-05-29,15:21:00,13,"fault in our stars"
2014-05-29,11:25:00,21,"fault in our stars"
2014-05-29,16:42:00,29,"fault in our stars"
2014-05-30,11:05:00,10,"fault in our stars"
2014-05-30,13:37:00,21,"fault in our stars"
2014-05-31,17:57:00,5,"fault in our stars"
2014-05-31,12:00:00,25,"fault in our stars"
2014-05-31,13:58:00,30,"fault in our stars"
2014-06-01,16:24:00,12,"fault in our stars"
2014-06-01,16:58:00,13,"fault in our stars"
2014-06-01,13:22:00,33,"fault in our stars"
2014-06-02,12:47:00,0,"fault in our stars"
2014-06-02,14:22:00,0,"fault in our stars"
2014-06-02,10:45:00,3,"fault in our stars"
2014-06-02,14:49:00,6,"fault in our stars"
2014-06-02,13:24:00,20,"fault in our stars"
2014-06-03,11:44:00,7,"fault in our stars"
2014-06-03,18:25:00,16,"fault in our stars"
2014-06-03,19:32:00,20,"fault in our stars"
2014-06-03,16:51:00,21,"fault in our stars"
2014-06-03,17:36:00,29,"fault in our stars"
2014-06-04,11:09:00,0,"fault in our stars"
2014-06-04,13:54:00,0,"fault in our stars"
2014-06-04,17:25:00,0,"fault in our stars"
2014-06-04,13:43:00,9,"fault in our stars"
2014-06-04,15:32:00,13,"fault in our stars"
2014-06-04,11:49:00,15,"fault in our stars"
2014-06-04,16:13:00,19,"fault in our stars"
2014-06-04,14:39:00,20,"fault in our stars"
2014-06-04,18:13:00,20,"fault in our stars"
2014-06-04,10:20:00,25,"fault in our stars"
2014-06-05,11:33:00,4,"fault in our stars"
2014-06-05,16:01:00,11,"fault in our stars"
2014-06-05,17:48:00,13,"fault in our stars"
2014-06-05,12:38:00,18,"fault in our stars"
2014-06-05,16:39:00,19,"fault in our stars"
2014-06-06,16:00:00,10,"fault in our stars"
2014-06-07,16:11:00,7,"fault in our stars"
2014-06-07,12:05:00,17,"fault in our stars"
2014-06-08,13:08:00,2,"fault in our stars"
2014-06-08,14:51:00,3,"fault in our stars"
2014-06-08,13:42:00,8,"fault in our stars"
2014-06-08,16:57:00,10,"fault in our stars"
2014-06-08,16:49:00,18,"fault in our stars"
2014-06-08,14:24:00,20,"fault in our stars"
2014-06-08,14:38:00,24,"fault in our stars"
2014-06-09,16:42:00,0,"fault in our stars"
2014-06-09,17:31:00,0,"fault in our stars"
2014-06-09,14:45:00,4,"fault in our stars"
2014-06-09,19:37:00,13,"fault in our stars"
2014-06-10,14:55:00,2,"fault in our stars"
2014-06-10,18:35:00,7,"fault in our stars"
2014-06-10,18:32:00,12,"fault in our stars"
2014-06-10,10:22:00,13,"fault in our stars"
2014-06-10,14:43:00,20,"fault in our stars"
2014-06-11,16:37:00,6,"fault in our stars"
2014-06-11,11:53:00,8,"fault in our stars"
2014-06-11,17:15:00,10,"fault in our stars"
2014-06-11,13:51:00,25,"fault in our stars"
2014-06-12,13:19:00,2,"fault in our stars"
2014-06-12,15:45:00,25,"fault in our stars"
2014-06-13,12:59:00,19,"fault in our stars"
2014-06-14,13:04:00,0,"fault in our stars"
2014-06-14,13:12:00,5,"fault in our stars"
2014-06-14,13:04:00,9,"fault in our stars"
2014-06-14,15:32:00,10,"fault in our stars"
2014-06-14,14:20:00,12,"fault in our stars"
2014-06-14,14:20:00,12,"fault in our stars"
2014-06-14,12:48:00,15,"fault in our stars"
2014-06-14,16:18:00,20,"fault in our stars"
2014-06-14,12:19:00,21,"fault in our stars"
2014-06-15,13:16:00,6,"fault in our stars"
2014-06-15,14:18:00,18,"fault in our stars"
2014-06-15,16:39:00,18,"fault in our stars"
2014-06-16,14:18:00,3,"fault in our stars"
2014-06-16,15:33:00,8,"fault in our stars"
2014-06-16,13:28:00,15,"fault in our stars"
2014-06-16,13:03:00,19,"fault in our stars"
2014-06-16,18:46:00,20,"fault in our stars"
2014-06-16,15:37:00,21,"fault in our stars"
2014-06-17,13:54:00,15,"fault in our stars"
2014-06-17,10:09:00,21,"fault in our stars"
2014-06-17,17:55:00,21,"fault in our stars"
2014-06-18,17:22:00,6,"fault in our stars"
2014-06-18,17:31:00,12,"fault in our stars"
2014-06-18,15:21:00,13,"fault in our stars"
2014-06-18,15:42:00,21,"fault in our stars"
2014-06-19,17:33:00,0,"fault in our stars"
2014-06-19,17:33:00,0,"fault in our stars"
2014-06-19,15:53:00,17,"fault in our stars"
2014-06-19,17:31:00,17,"fault in our stars"
2014-06-19,15:07:00,21,"fault in our stars"
2014-06-19,15:19:00,21,"fault in our stars"
2014-06-19,17:46:00,36,"fault in our stars"
2014-06-20,14:28:00,3,"fault in our stars"
2014-06-20,12:35:00,4,"fault in our stars"
2014-06-21,11:43:00,0,"fault in our stars"
2014-06-21,12:48:00,4,"fault in our stars"
2014-06-21,17:07:00,5,"fault in our stars"
2014-06-21,13:34:00,8,"fault in our stars"
2014-06-21,16:07:00,19,"fault in our stars"
2014-06-21,17:18:00,20,"fault in our stars"
2014-06-21,17:32:00,20,"fault in our stars"
2014-06-21,15:15:00,23,"fault in our stars"
2014-06-22,13:05:00,26,"fault in our stars"
2014-06-23,11:48:00,3,"fault in our stars"
2014-06-23,17:24:00,8,"fault in our stars"
2014-06-23,15:12:00,13,"fault in our stars"
2014-06-23,11:43:00,17,"fault in our stars"
2014-06-23,18:58:00,18,"fault in our stars"
2014-06-24,13:32:00,0,"fault in our stars"
2014-06-24,13:32:00,0,"fault in our stars"
2014-06-24,17:30:00,7,"fault in our stars"
2014-06-24,16:57:00,20,"fault in our stars"
2014-06-24,17:11:00,27,"fault in our stars"
2014-06-25,19:03:00,0,"fault in our stars"
2014-06-25,14:17:00,11,"fault in our stars"
2014-06-25,17:52:00,17,"fault in our stars"
2014-06-25,19:03:00,19,"fault in our stars"
2014-06-25,18:28:00,19,"fault in our stars"
2014-06-26,14:22:00,2,"fault in our stars"
2014-06-26,14:35:00,13,"fault in our stars"
2014-06-26,14:16:00,19,"fault in our stars"
2014-06-26,19:22:00,18,"fault in our stars"
2014-06-27,12:39:00,23,"fault in our stars"
2014-06-28,11:27:00,0,"fault in our stars"
2014-06-28,17:54:00,2,"fault in our stars"
2014-06-28,16:05:00,5,"fault in our stars"
2014-06-28,12:44:00,15,"fault in our stars"
2014-06-28,12:06:00,16,"fault in our stars"
2014-06-28,12:38:00,18,"fault in our stars"
2014-06-28,12:57:00,24,"fault in our stars"
2014-06-29,16:49:00,17,"fault in our stars"
2014-06-29,14:59:00,20,"fault in our stars"
2014-06-30,17:27:00,10,"fault in our stars"
2014-06-30,18:51:00,10,"fault in our stars"
2014-06-30,19:27:00,16,"fault in our stars"
2014-06-30,16:12:00,21,"fault in our stars"
2014-06-30,19:16:00,23,"fault in our stars"
